transaction_id,session_id,user_id,timestamp,amount,recipient_id,recipient_is_new,hour_of_day,day_of_week
T100300,S100300,U100006,2026-06-02 07:12:45.103996,3996.017189312267,R956073,False,7,1
T100301,S100301,U100006,2026-06-05 08:11:04.923524,2299.0905941271067,R956073,False,8,4
T100302,S100302,U100006,2026-06-05 12:54:29.346714,2618.2106417464106,R932825,False,12,4
T100303,S100303,U100006,2026-06-06 08:20:56.203407,2828.8845930856132,R932825,False,8,5
T100304,S100304,U100006,2026-06-09 10:52:51.037944,3681.9010366603147,R932825,False,10,1
T100305,S100305,U100006,2026-06-11 08:46:45.879583,2941.1422959104434,R604310,True,8,3
T100306,S100306,U100006,2026-06-12 19:41:45.123100,2196.905069036639,R426913,False,19,4
T100307,S100307,U100006,2026-06-14 00:57:10.677599,2351.305676016496,R956073,False,0,6
T100308,S100308,U100006,2026-06-15 13:48:22.152530,3308.770978099855,R426913,False,13,0
T100309,S100309,U100006,2026-06-16 11:31:28.644317,3539.6386673138068,R956073,False,11,1
T100310,S100310,U100006,2026-06-18 19:05:42.310111,3055.2668890367017,R364106,True,19,3
T100311,S100311,U100006,2026-06-19 23:07:54.928226,2708.5408788658538,R932825,False,23,4
T100312,S100312,U100006,2026-06-21 01:29:18.330464,2033.4018242598138,R721555,True,1,6
T100313,S100313,U100006,2026-06-22 09:54:39.566483,3548.934938691853,R932825,False,9,0
T100314,S100314,U100006,2026-06-23 11:00:43.896961,2135.495577477936,R932825,False,11,1
T100315,S100315,U100006,2026-06-23 11:54:10.978209,2981.005629529962,R932825,False,11,1
T100316,S100316,U100006,2026-06-25 13:50:26.983110,3389.646415263416,R956073,False,13,3
T100317,S100317,U100006,2026-06-26 02:30:58.007239,2376.9898794634023,R391361,True,2,4
T100318,S100318,U100006,2026-06-28 16:07:32.354023,3164.6920864749254,R956073,False,16,6
T100319,S100319,U100006,2026-06-29 03:08:30.367898,1929.7446748031293,R464386,True,3,0
T100320,S100320,U100006,2026-06-29 03:17:13.539005,3883.5392389363437,R932825,False,3,0
T100321,S100321,U100006,2026-06-30 08:51:02.185028,4879.794085238558,R426913,False,8,1
T100322,S100322,U100006,2026-07-05 04:46:28.381574,2188.499462960276,R956073,False,4,6
T100323,S100323,U100006,2026-07-08 06:07:55.682264,1365.6291637329289,R685758,True,6,2
T100324,S100324,U100006,2026-07-09 16:42:49.881324,4219.780647716011,R426913,False,16,3
T100325,S100325,U100006,2026-07-11 14:41:22.631969,4696.6642177490085,R426913,False,14,5
T100326,S100326,U100006,2026-07-15 20:10:11.238430,1966.0332394134696,R426913,False,20,2
T100327,S100327,U100006,2026-07-19 00:51:16.748819,2525.38852135996,R426913,False,0,6
T100328,S100328,U100006,2026-07-20 15:13:25.383504,2376.813595188558,R932825,False,15,0
T100329,S100329,U100006,2026-07-20 17:36:04.969063,2795.643475914142,R956073,False,17,0
T100330,S100330,U100006,2026-07-25 17:46:50.088426,2501.897648010996,R932825,False,17,5
T100331,S100331,U100006,2026-07-26 11:24:11.349603,3964.8342688684124,R932825,False,11,6
T100332,S100332,U100006,2026-07-27 02:11:00.025324,1308.7620074241308,R932825,False,2,0
T100333,S100333,U100006,2026-07-28 19:50:40.059605,2301.0386250040606,R426913,False,19,1
T100334,S100334,U100006,2026-07-29 20:20:21.693733,2752.415694681861,R426913,False,20,2
T100335,S100335,U100006,2026-07-30 00:27:09.634546,3104.8208313687246,R932825,False,0,3
T100336,S100336,U100006,2026-08-02 00:15:23.752149,8961.971523140353,R932825,False,0,6
T100337,S100337,U100006,2026-08-03 04:51:19.762410,3063.4195675769633,R426913,False,4,0
T100338,S100338,U100006,2026-08-03 04:59:38.318687,2675.0643957457605,R932825,False,4,0
T100339,S100339,U100006,2026-08-04 18:13:15.704496,2385.7959780986102,R932825,False,18,1
T100340,S100340,U100006,2026-08-05 12:53:37.140065,2744.614367973702,R932825,False,12,2
T100341,S100341,U100006,2026-08-08 18:30:21.270717,2021.08158745129,R300519,True,18,5
T100342,S100342,U100006,2026-08-10 22:50:01.721387,7663.8813155009375,R932825,False,22,0
T100343,S100343,U100006,2026-08-11 03:57:25.752519,3124.1776121010525,R787478,True,3,1
T100344,S100344,U100006,2026-08-14 06:33:07.873260,4280.574959253522,R956073,False,6,4
T100345,S100345,U100006,2026-08-14 19:50:28.877628,3012.489767760015,R932825,False,19,4
T100346,S100346,U100006,2026-08-17 08:07:52.581287,1279.029457682333,R426913,False,8,0
T100347,S100347,U100006,2026-08-21 17:13:07.775267,5200.042607304539,R956073,False,17,4
T100348,S100348,U100006,2026-08-21 23:28:48.113200,3398.523247156361,R932825,False,23,4
T100349,S100349,U100006,2026-08-24 07:18:04.143186,2096.2175826346174,R932825,False,7,0
T100350,S100350,U100006,2026-08-24 08:54:04.252989,4757.642647991519,R426913,False,8,0
T100351,S100351,U100006,2026-08-24 20:24:30.809045,3893.29535347455,R381389,True,20,0
T100352,S100352,U100006,2026-08-25 07:09:24.440684,1730.2524543556476,R932825,False,7,1
T100353,S100353,U100006,2026-08-25 18:11:28.560751,4043.5667279243858,R968207,True,18,1
T100354,S100354,U100006,2026-08-27 03:55:13.993306,3529.3840697195456,R956073,False,3,3
T100355,S100355,U100006,2026-08-28 21:15:00.686646,2345.523485104337,R956073,False,21,4
T100356,S100356,U100007,2026-06-01 20:15:37.054407,70713.95747425045,R763752,True,20,0
T100357,S100357,U100007,2026-06-01 20:42:50.774821,37736.72778554718,R778803,False,20,0
T100358,S100358,U100007,2026-06-02 08:14:43.237655,45631.87831190543,R778803,False,8,1
T100359,S100359,U100007,2026-06-12 16:55:38.122549,41102.80281470781,R777896,False,16,4
T100360,S100360,U100007,2026-06-17 07:33:01.600813,90466.29818979876,R777896,False,7,2
T100361,S100361,U100007,2026-06-20 18:14:55.146880,27307.515252754383,R777896,False,18,5
T100362,S100362,U100007,2026-06-22 22:56:12.772145,146139.51618967517,R778803,False,22,0
T100363,S100363,U100007,2026-06-24 03:34:10.826885,63877.031774810646,R440548,False,3,2
T100364,S100364,U100007,2026-06-25 20:41:35.404471,46593.17800113494,R440548,False,20,3
T100365,S100365,U100007,2026-06-27 14:04:02.640987,87809.34668074342,R583726,False,14,5
T100366,S100366,U100007,2026-06-29 11:28:13.643386,48402.26708381942,R778803,False,11,0
T100367,S100367,U100007,2026-07-03 19:26:11.026458,45050.30023542981,R440548,False,19,4
T100368,S100368,U100007,2026-07-04 01:41:26.843710,35753.606675597606,R778803,False,1,5
T100369,S100369,U100007,2026-07-05 22:29:08.783521,30004.54514876086,R583726,False,22,6
T100370,S100370,U100007,2026-07-09 15:29:31.060741,40977.26546056328,R440548,False,15,3
T100371,S100371,U100007,2026-07-11 04:08:01.863449,24607.91493226269,R440548,False,4,5
T100372,S100372,U100007,2026-07-11 09:47:56.232037,81245.62817239764,R583726,False,9,5
T100373,S100373,U100007,2026-07-17 11:02:09.278430,36616.02364783825,R761056,True,11,4
T100374,S100374,U100007,2026-07-18 04:44:22.702145,56542.238569513676,R583726,False,4,5
T100375,S100375,U100007,2026-07-19 15:53:14.155406,68316.15834476938,R778803,False,15,6
T100376,S100376,U100007,2026-07-21 03:30:58.388930,40802.86795407052,R583726,False,3,1
T100377,S100377,U100007,2026-07-22 13:20:00.666840,78515.90066665181,R777896,False,13,2
T100378,S100378,U100007,2026-07-23 14:40:08.393847,70139.09138363546,R749939,True,14,3
T100379,S100379,U100007,2026-07-25 03:39:01.593207,56447.6757260052,R778803,False,3,5
T100380,S100380,U100007,2026-07-26 22:05:30.438682,45667.836537339,R778803,False,22,6
T100381,S100381,U100007,2026-07-27 09:19:58.510063,39190.72701174871,R440548,False,9,0
T100382,S100382,U100007,2026-07-27 23:21:29.638946,42001.942198476536,R778803,False,23,0
T100383,S100383,U100007,2026-07-28 01:11:17.313608,38015.68188121255,R777896,False,1,1
T100384,S100384,U100007,2026-07-30 11:43:01.692028,71977.85028141087,R583726,False,11,3
T100385,S100385,U100007,2026-07-31 19:32:13.413986,68863.01496101318,R777896,False,19,4
T100386,S100386,U100007,2026-08-01 07:13:54.710142,83761.96290170593,R583726,False,7,5
T100387,S100387,U100007,2026-08-03 04:01:06.998971,54241.17891096743,R454932,True,4,0
T100388,S100388,U100007,2026-08-10 15:30:03.038054,22892.58867781292,R583726,False,15,0
T100389,S100389,U100007,2026-08-12 11:43:30.315688,53630.30497443794,R583726,False,11,2
T100390,S100390,U100007,2026-08-18 23:08:57.886202,91726.30043028336,R440548,False,23,1
T100391,S100391,U100007,2026-08-20 18:45:34.881546,30825.64574827848,R778803,False,18,3
T100392,S100392,U100007,2026-08-21 20:17:07.035353,44855.58974098213,R777896,False,20,4
T100393,S100393,U100007,2026-08-26 13:32:04.259922,38978.73459267962,R777896,False,13,2
T100394,S100394,U100007,2026-08-27 05:00:36.059611,45247.797781354995,R440548,False,5,3
T100395,S100395,U100008,2026-06-03 02:33:32.794549,2054.0283692322732,R610604,False,2,2
T100396,S100396,U100008,2026-06-04 10:36:44.882846,5230.1015422382225,R735327,True,10,3
T100397,S100397,U100008,2026-06-12 18:59:10.679827,5323.060527101911,R752025,False,18,4
T100398,S100398,U100008,2026-06-13 17:23:31.356416,4330.02667203551,R758096,False,17,5
T100399,S100399,U100008,2026-06-17 07:27:16.718326,4543.78783977684,R758096,False,7,2
T100400,S100400,U100008,2026-06-25 18:43:52.461936,5681.78111074641,R905385,True,18,3
T100401,S100401,U100008,2026-07-03 10:26:22.047068,5975.812531356895,R871733,False,10,4
T100402,S100402,U100008,2026-07-15 04:13:53.261978,2372.1277627199033,R871733,False,4,2
T100403,S100403,U100008,2026-07-23 17:28:19.070280,4972.078491405285,R527803,True,17,3
T100404,S100404,U100008,2026-07-24 23:09:56.749341,2566.3695687628947,R758096,False,23,4
T100405,S100405,U100008,2026-07-26 00:40:56.876916,5562.631639337881,R873237,True,0,6
T100406,S100406,U100008,2026-07-28 00:01:38.384318,6077.657450885492,R610604,False,0,1
T100407,S100407,U100008,2026-08-04 15:15:35.403843,5920.607290936621,R233432,True,15,1
T100408,S100408,U100008,2026-08-06 21:21:45.068983,6334.77628140451,R894437,True,21,3
T100409,S100409,U100008,2026-08-08 17:35:43.285345,5699.8265568587985,R610604,False,17,5
T100410,S100410,U100008,2026-08-10 07:10:04.089573,2847.2306119771174,R758096,False,7,0
T100411,S100411,U100008,2026-08-16 10:25:17.526951,6715.022295780915,R823571,True,10,6
T100412,S100412,U100008,2026-08-27 16:11:01.884721,8437.152192160507,R610604,False,16,3
T100413,S100413,U100008,2026-08-27 18:07:29.430659,3392.702823281557,R752025,False,18,3
T100414,S100414,U100008,2026-08-29 20:18:18.380597,2388.74991206604,R752025,False,20,5
T100415,S100415,U100009,2026-06-02 01:22:41.509193,4839.4788290319975,R472522,False,1,1
T100416,S100416,U100009,2026-06-02 04:39:11.964137,6870.989070066031,R509760,False,4,1
T100417,S100417,U100009,2026-06-02 12:25:33.454495,2747.475064278036,R509760,False,12,1
T100418,S100418,U100009,2026-06-04 22:51:02.874919,4091.008687468408,R509760,False,22,3
T100419,S100419,U100009,2026-06-05 13:57:48.814485,6121.983677362712,R286246,False,13,4
T100420,S100420,U100009,2026-06-07 06:57:45.808645,5188.204790690115,R286246,False,6,6
T100421,S100421,U100009,2026-06-08 23:05:52.458820,5188.785310027888,R810122,False,23,0
T100422,S100422,U100009,2026-06-12 18:03:16.712274,4253.325407258658,R286246,False,18,4
T100423,S100423,U100009,2026-06-13 02:39:08.611822,4521.456394982348,R286246,False,2,5
T100424,S100424,U100009,2026-06-15 09:35:01.587926,3450.5684850708167,R134331,True,9,0
T100425,S100425,U100009,2026-06-16 05:16:56.497013,1898.930198292293,R823021,False,5,1
T100426,S100426,U100009,2026-06-16 14:03:49.149903,2730.841826703799,R846145,False,14,1
T100427,S100427,U100009,2026-06-19 06:09:30.752184,3754.8806661655426,R846145,False,6,4
T100428,S100428,U100009,2026-06-20 18:10:07.478640,4967.840589617905,R214373,True,18,5
T100429,S100429,U100009,2026-06-23 03:28:15.780465,1747.5567331860748,R509760,False,3,1
T100430,S100430,U100009,2026-06-23 09:20:09.010218,4590.399094295853,R296684,True,9,1
T100431,S100431,U100009,2026-06-23 16:29:27.449200,4375.727463901394,R810122,False,16,1
T100432,S100432,U100009,2026-06-25 08:23:52.477306,4380.9021650553295,R286246,False,8,3
T100433,S100433,U100009,2026-06-27 08:16:37.385649,3505.8934889791944,R810122,False,8,5
T100434,S100434,U100009,2026-07-01 21:34:05.323003,4436.250995740946,R472522,False,21,2
T100435,S100435,U100009,2026-07-03 06:11:13.613838,3569.1399253985146,R870933,False,6,4
T100436,S100436,U100009,2026-07-04 14:30:03.448202,7187.159761603315,R846145,False,14,5
T100437,S100437,U100009,2026-07-06 12:37:25.426853,3805.676889226622,R286246,False,12,0
T100438,S100438,U100009,2026-07-06 23:48:59.692409,2670.7630112092556,R286246,False,23,0
T100439,S100439,U100009,2026-07-08 23:01:14.085494,4077.061339095379,R509760,False,23,2
T100440,S100440,U100009,2026-07-09 13:10:12.870856,7740.391701290722,R509760,False,13,3
T100441,S100441,U100009,2026-07-11 02:08:00.466892,4588.696518330933,R870933,False,2,5
T100442,S100442,U100009,2026-07-22 16:54:10.963367,3039.849056299882,R810122,False,16,2
T100443,S100443,U100009,2026-07-23 11:51:58.789535,4519.397662099348,R823021,False,11,3
T100444,S100444,U100009,2026-07-23 18:54:39.053724,2223.31354860022,R846145,False,18,3
T100445,S100445,U100009,2026-07-26 12:28:52.395738,3047.2358852294565,R286246,False,12,6
T100446,S100446,U100009,2026-07-28 07:58:05.496525,1977.7906744035547,R210702,True,7,1
T100447,S100447,U100009,2026-08-01 01:51:40.249423,2273.5817610437293,R509760,False,1,5
T100448,S100448,U100009,2026-08-02 08:13:07.858354,4010.05348050846,R509760,False,8,6
T100449,S100449,U100009,2026-08-04 07:36:22.237229,3746.0001822206013,R509760,False,7,1
T100450,S100450,U100009,2026-08-04 13:19:48.754613,6441.100690892068,R870933,False,13,1
T100451,S100451,U100009,2026-08-04 20:38:06.976585,3592.197914786543,R472522,False,20,1
T100452,S100452,U100009,2026-08-05 02:30:25.147310,5102.500214319072,R135728,True,2,2
T100453,S100453,U100009,2026-08-05 23:04:49.214228,3204.569772105091,R810122,False,23,2
T100454,S100454,U100009,2026-08-05 23:53:54.231657,3934.59870918759,R462387,True,23,2
T100455,S100455,U100009,2026-08-06 04:40:35.592226,6036.522436332152,R870933,False,4,3
T100456,S100456,U100009,2026-08-07 15:02:30.120724,3873.830569182282,R870933,False,15,4
T100457,S100457,U100009,2026-08-21 09:13:13.227422,4231.479816443882,R472522,False,9,4
T100458,S100458,U100009,2026-08-22 02:06:34.605508,3219.3999926735114,R870933,False,2,5
T100459,S100459,U100009,2026-08-22 05:34:29.962860,4726.711232611947,R509760,False,5,5
T100460,S100460,U100009,2026-08-22 13:35:53.339607,4664.180561506813,R870933,False,13,5
T100461,S100461,U100009,2026-08-22 17:41:28.117141,5307.529369562835,R810122,False,17,5
T100462,S100462,U100009,2026-08-24 02:39:00.599007,4738.290581494277,R609029,True,2,0
T100463,S100463,U100009,2026-08-26 03:53:32.984938,4122.799590259553,R509760,False,3,2
T100464,S100464,U100010,2026-06-04 21:17:39.813334,3249.79859916025,R191453,False,21,3
T100465,S100465,U100010,2026-06-06 01:39:53.318160,5485.3820250419985,R342989,False,1,5
T100466,S100466,U100010,2026-06-14 07:08:19.713944,8847.049387597024,R342989,False,7,6
T100467,S100467,U100010,2026-06-15 23:55:30.534540,9454.02682892421,R112434,False,23,0
T100468,S100468,U100010,2026-06-17 01:28:59.857085,4679.9616507434985,R112434,False,1,2
T100469,S100469,U100010,2026-06-17 20:19:43.908224,7100.161838472412,R191453,False,20,2
T100470,S100470,U100010,2026-06-17 23:20:07.605148,5883.259677393876,R135924,True,23,2
T100471,S100471,U100010,2026-06-23 03:31:36.728654,3533.7399556002456,R635984,False,3,1
T100472,S100472,U100010,2026-06-23 12:56:01.584857,6963.792235708073,R112434,False,12,1
T100473,S100473,U100010,2026-06-23 17:08:58.218761,6854.609547582717,R191453,False,17,1
T100474,S100474,U100010,2026-06-25 13:41:22.727328,7116.489730903806,R112434,False,13,3
T100475,S100475,U100010,2026-06-26 04:35:03.050284,8362.64052211315,R191453,False,4,4
T100476,S100476,U100010,2026-06-27 00:18:27.472236,3240.682110598482,R920946,False,0,5
T100477,S100477,U100010,2026-06-28 03:55:13.697908,5000.383373731409,R191453,False,3,6
T100478,S100478,U100010,2026-06-28 11:24:59.126911,3865.256516895764,R920946,False,11,6
T100479,S100479,U100010,2026-06-30 23:33:05.810623,2840.8334494636492,R191453,False,23,1
T100480,S100480,U100010,2026-07-01 01:04:30.197196,3635.2095967376936,R635984,False,1,2
T100481,S100481,U100010,2026-07-01 01:30:58.517621,5335.305441249835,R635984,False,1,2
T100482,S100482,U100010,2026-07-02 15:38:42.006849,9087.732266175577,R342989,False,15,3
T100483,S100483,U100010,2026-07-03 08:00:57.026965,3596.37399952095,R920946,False,8,4
T100484,S100484,U100010,2026-07-04 03:09:21.505231,7055.325582605829,R635984,False,3,5
T100485,S100485,U100010,2026-07-07 02:40:20.788111,4202.773525364857,R399994,True,2,1
T100486,S100486,U100010,2026-07-08 09:17:18.888623,11542.36110226298,R191453,False,9,2
T100487,S100487,U100010,2026-07-09 03:52:33.603487,2830.5386171160867,R635984,False,3,3
T100488,S100488,U100010,2026-07-13 17:37:38.610691,8266.86140716276,R342989,False,17,0
T100489,S100489,U100010,2026-07-17 16:19:34.843330,4018.7643195984965,R191453,False,16,4
T100490,S100490,U100010,2026-07-22 08:25:18.249548,6089.371082362581,R342989,False,8,2
T100491,S100491,U100010,2026-07-22 18:22:34.413531,6686.28704983697,R920946,False,18,2
T100492,S100492,U100010,2026-07-23 01:31:38.827463,4560.60891534542,R342989,False,1,3
T100493,S100493,U100010,2026-07-23 07:10:02.292974,6004.479704663297,R635984,False,7,3
T100494,S100494,U100010,2026-07-23 11:51:50.751143,4233.8563779036185,R112434,False,11,3
T100495,S100495,U100010,2026-07-24 14:57:51.753063,4717.043122829422,R983739,True,14,4
T100496,S100496,U100010,2026-07-24 18:47:21.199898,8744.88673095485,R708371,True,18,4
T100497,S100497,U100010,2026-07-25 10:27:30.270107,4833.1538118619865,R342989,False,10,5
T100498,S100498,U100010,2026-07-27 18:45:14.598404,7947.187761059409,R635984,False,18,0
T100499,S100499,U100010,2026-07-28 02:12:05.530891,9571.256390610906,R920946,False,2,1
T100500,S100500,U100010,2026-07-28 23:48:31.396027,5298.296027193605,R920946,False,23,1
T100501,S100501,U100010,2026-07-30 02:42:42.346241,5395.670242393795,R342989,False,2,3
T100502,S100502,U100010,2026-08-04 02:29:13.110384,5964.184085204742,R342989,False,2,1
T100503,S100503,U100010,2026-08-06 19:55:08.836785,3333.8340881638296,R635984,False,19,3
T100504,S100504,U100010,2026-08-08 22:49:22.044026,4064.9486261698694,R191453,False,22,5
T100505,S100505,U100010,2026-08-09 17:56:04.045260,7009.339207386687,R342989,False,17,6
T100506,S100506,U100010,2026-08-09 23:12:23.740276,10001.356262504654,R342989,False,23,6
T100507,S100507,U100010,2026-08-13 08:38:34.408431,6118.550116242198,R191453,False,8,3
T100508,S100508,U100010,2026-08-14 00:06:56.726773,10118.154067697124,R635984,False,0,4
T100509,S100509,U100010,2026-08-14 13:52:13.715383,11829.60876709078,R635984,False,13,4
T100510,S100510,U100010,2026-08-14 19:33:40.404151,6609.923081060324,R635984,False,19,4
T100511,S100511,U100010,2026-08-18 14:19:17.375944,9228.512414282179,R920946,False,14,1
