user_id,channel,account_age_days,history_status,cohort_age_band,cohort_txn_band,baseline_avg_amount,baseline_hour_mode,baseline_recipient_count
U100493,ussd,314,established,established,small,2911.3331903035373,14,5
U100494,ussd,717,established,established,small,3527.317001501845,10,3
U100495,ussd,605,established,established,small,3465.8753237532515,9,1
U100496,ussd,111,established,established,small,3226.938666624068,19,7
U100497,app,493,established,established,small,1509.9537322731699,14,3
U100498,ussd,63,established,1-3mo,large,31880.50102417999,17,2
U100499,app,11,cold_start,new,small,2452.847723816871,19,3
U100500,ussd,605,established,established,medium,7073.245651855538,21,3
U100501,ussd,871,established,established,medium,5391.592401298069,10,2
U100502,app,883,established,established,medium,5416.529762098659,17,3
U100503,app,1,cold_start,new,medium,9857.059895508197,21,6
U100504,app,75,established,1-3mo,small,2530.182756009054,17,2
U100505,app,345,established,established,small,1780.0890777418813,19,2
U100506,app,294,established,established,small,1820.3724866444607,14,3
U100507,ussd,397,established,established,medium,10933.743146064144,12,3
U100508,ussd,768,established,established,small,1643.9829201983584,10,5
U100509,ussd,241,established,established,medium,8558.692898364181,17,2
U100510,app,868,established,established,small,2339.4063531208567,19,11
U100511,ussd,584,established,established,small,977.010304008481,17,6
U100512,app,254,established,established,small,2789.7472438802643,10,3
U100513,ussd,99,established,established,small,3054.374087387167,17,3
U100514,app,276,established,established,small,776.215747506873,14,3
U100515,app,230,established,established,medium,13132.618485547382,10,2
U100516,app,682,established,established,medium,7963.599316511553,10,7
U100517,ussd,160,established,established,small,2799.4795013429007,17,5
U100518,app,409,established,established,small,2999.206817413429,10,9
U100519,ussd,841,established,established,small,3790.042171549758,12,6
U100520,ussd,345,established,established,small,2225.7091118426297,10,2
U100521,ussd,97,established,established,medium,6647.042061905617,17,8
U100522,app,882,established,established,small,2723.1803665084,10,6
U100523,app,399,established,established,medium,6840.439735044197,17,11
U100524,app,779,established,established,medium,14766.828643629646,21,6
U100525,app,694,established,established,small,2073.993898522707,19,3
U100526,ussd,166,established,established,small,2340.5769403903046,14,9
U100527,app,705,established,established,small,1455.423712648493,14,3
U100528,app,678,established,established,medium,10058.211080563151,14,1
U100529,app,619,established,established,small,3300.4535674718004,14,2
U100530,ussd,472,established,established,medium,5805.334078636593,10,4
U100531,app,418,established,established,small,552.2488289638115,17,3
U100532,ussd,227,established,established,medium,9605.981329477805,21,2
U100533,app,659,established,established,medium,11532.686430143758,17,5
U100534,ussd,310,established,established,small,3328.3781246270205,10,6
U100535,ussd,8,cold_start,new,small,2453.693704326463,10,1
U100536,app,449,established,established,small,3445.7733930377008,17,6
U100537,app,340,established,established,medium,5908.204075453056,14,3
U100538,app,412,established,established,small,1776.659489707367,10,3
U100539,app,464,established,established,medium,7290.394532310928,14,2
U100540,app,277,established,established,medium,6625.415422038678,10,3
U100541,ussd,81,established,1-3mo,medium,8272.585977449224,14,4
U100542,ussd,92,established,established,medium,23346.257452155507,12,2
U100543,app,348,established,established,medium,6023.046206443433,10,2
U100544,ussd,13,cold_start,new,small,2040.0670423142496,12,4
U100545,app,542,established,established,medium,6414.409051892708,10,4
U100546,ussd,736,established,established,small,3230.8776674597934,14,3
U100547,app,528,established,established,small,4311.396165159125,17,2
U100548,ussd,453,established,established,medium,6513.597558001341,14,3
U100549,ussd,10,cold_start,new,large,33523.35561357024,12,4
U100550,app,10,cold_start,new,small,1101.9705745588983,9,5
U100551,app,279,established,established,small,2792.987253750967,17,1
U100552,app,120,established,established,medium,7906.877987076057,21,1
U100553,ussd,125,established,established,medium,8004.71288240332,12,5
U100554,ussd,833,established,established,small,4428.228472279164,9,4
U100555,ussd,764,established,established,medium,22978.32858403066,10,6
U100556,ussd,431,established,established,medium,10708.859445225973,14,1
U100557,ussd,491,established,established,small,1787.0128999582357,10,2
U100558,app,6,cold_start,new,large,30556.32854725885,17,6
U100559,ussd,253,established,established,small,3350.426521300381,17,6
U100560,ussd,194,established,established,medium,6184.8794884139725,17,4
U100561,app,886,established,established,medium,20350.089607447106,12,4
U100562,ussd,606,established,established,medium,17023.43597892073,12,12
U100563,app,222,established,established,small,715.4220015832358,17,5
U100564,app,82,established,1-3mo,small,1345.468040452296,19,5
U100565,ussd,284,established,established,medium,5739.1537411949,14,2
U100566,app,303,established,established,small,4587.831751483608,19,2
U100567,app,490,established,established,medium,27851.94213841975,21,8
U100568,app,561,established,established,medium,26389.63439214179,19,10
U100569,ussd,244,established,established,medium,9634.066361376234,14,2
U100570,ussd,284,established,established,small,2615.2694745245967,12,3
U100571,app,509,established,established,small,3995.9319130098,12,2
U100572,app,258,established,established,small,3835.943746613593,14,3
U100573,app,657,established,established,small,3927.7584188229102,19,13
U100574,ussd,276,established,established,small,1551.1073042371818,12,7
U100575,app,627,established,established,small,4109.230087218699,10,2
U100576,ussd,378,established,established,small,1552.5100517560436,14,3
U100577,ussd,11,cold_start,new,medium,12347.735710440344,17,3
U100578,app,6,cold_start,new,medium,5700.682979646975,10,2
U100579,ussd,394,established,established,small,3815.99524055978,14,2
U100580,ussd,154,established,established,small,908.4994618904618,14,8
U100581,ussd,748,established,established,small,3804.184945838939,17,1
U100582,app,485,established,established,medium,28423.344298135224,19,8
U100583,ussd,881,established,established,small,2174.999377019917,10,3
U100584,ussd,264,established,established,small,4072.4106958901625,14,2
U100585,ussd,854,established,established,medium,5127.378012414797,19,2
U100586,ussd,1,cold_start,new,medium,6622.901815732431,14,10
U100587,app,401,established,established,small,2879.697022360928,17,5
U100588,ussd,304,established,established,small,1156.92329839096,17,7
U100589,ussd,506,established,established,small,4502.3649142686445,9,4
U100590,app,663,established,established,medium,18589.572793054216,12,2
U100591,app,898,established,established,medium,16212.964307712396,9,2
U100592,app,516,established,established,medium,5279.7161740963,10,4
U100593,ussd,778,established,established,small,4432.531446617682,17,1
U100594,app,166,established,established,small,3852.4978529373625,9,4
U100595,ussd,235,established,established,small,2641.0356478304775,9,2
U100596,app,435,established,established,medium,7643.3681005567705,14,1
U100597,app,432,established,established,medium,9780.105055342861,21,6
U100598,ussd,12,cold_start,new,medium,15012.782633845369,19,2
U100599,app,500,established,established,small,723.9720434579084,10,9
U100600,ussd,846,established,established,medium,19967.73639310794,21,2
U100601,app,840,established,established,medium,21344.47904547016,12,3
U100602,ussd,124,established,established,small,2260.81230242757,10,2
U100603,app,455,established,established,medium,5449.686032122105,12,2
U100604,ussd,60,established,1-3mo,medium,7128.880872453234,14,3
U100605,ussd,510,established,established,small,998.5832994081483,14,3
U100606,app,217,established,established,small,1940.9981767080376,14,5
U100607,app,3,cold_start,new,small,4213.8240502366025,14,2
U100608,app,681,established,established,small,3235.407206225131,19,1
U100609,ussd,293,established,established,small,2786.3418443493297,10,2
U100610,ussd,893,established,established,medium,8372.196779400183,21,1
U100611,app,799,established,established,small,4061.8610315635383,12,1
U100612,app,651,established,established,medium,7523.738901209179,9,3
U100613,ussd,198,established,established,medium,13610.139284090132,14,3
U100614,ussd,418,established,established,small,1227.5310538276553,21,2
U100615,ussd,745,established,established,small,4478.055291035156,12,3
U100616,app,9,cold_start,new,small,3574.4469264374643,21,2
U100617,ussd,899,established,established,small,3607.357978113966,10,3
U100618,ussd,425,established,established,small,3513.9388258725535,17,4
U100619,app,66,established,1-3mo,small,2839.127509493606,10,3
U100620,app,560,established,established,small,2960.169090089483,12,6
U100621,app,94,established,established,medium,6441.131027991749,21,4
U100622,ussd,731,established,established,medium,5218.166069123947,14,4
U100623,app,468,established,established,small,2026.5546439701895,9,3
U100624,ussd,1,cold_start,new,medium,11407.307332248332,19,12
U100625,ussd,296,established,established,small,2428.224961182774,9,3
U100626,ussd,7,cold_start,new,small,1831.3623898780727,12,2
U100627,ussd,626,established,established,small,4032.579278479414,9,2
U100628,app,897,established,established,small,3955.0253333520454,19,3
U100629,ussd,338,established,established,small,2849.5190499429295,10,2
U100630,app,476,established,established,medium,17326.565960712083,19,11
U100631,ussd,237,established,established,medium,10219.32097273063,14,4
U100632,ussd,322,established,established,medium,7982.552863598332,12,2
U100633,ussd,311,established,established,small,719.3326892223756,14,3
U100634,ussd,891,established,established,small,956.9283839633615,21,2
U100635,app,11,cold_start,new,medium,15730.553285001404,17,1
U100636,ussd,788,established,established,medium,7129.482721070068,9,3
U100637,ussd,3,cold_start,new,small,1894.96027271975,10,3
U100638,ussd,188,established,established,small,3507.1807853810315,10,4
U100639,app,728,established,established,medium,9315.660356877524,14,5
U100640,app,124,established,established,small,2830.2364944539017,10,3
U100641,ussd,103,established,established,medium,8918.378468677221,14,2
U100642,app,520,established,established,small,4034.97661117405,10,3
U100643,ussd,146,established,established,medium,20240.935745437742,10,4
U100644,ussd,397,established,established,medium,5445.112282330675,14,3
U100645,ussd,756,established,established,medium,16235.384276053608,10,2
U100646,app,298,established,established,small,1565.5115257428613,12,3
U100647,ussd,309,established,established,small,2473.7759770554394,12,2
U100648,app,572,established,established,small,3601.295423591494,12,6
U100649,app,6,cold_start,new,medium,10664.84207341052,21,8
U100650,ussd,280,established,established,medium,18482.73496054685,10,3
U100651,app,735,established,established,small,1555.101024761958,12,4
U100652,app,785,established,established,medium,6404.9038438022035,21,7
